index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20090903_1_29,Some emerging economies should consider prudential actions to limit excessive credit creation,"└── consider 0.0 0.0 fiscal_analysis,other_policies
    └── limit 0 0.0 //
","{'polarity': [('limit', -1), ('excessive', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_22,"At the same time, a prolonged period of very low interest rates could fuel excessive risk taking","└── fuel 0 0.0 fiscal_analysis
","{'polarity': [('excessive', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_25,"The situation is more varied across emerging G-20 economies, but monetary accommodation will likely need to be withdrawn sooner","└── varied 0.25 0.0 other_policies
    └── monetary 0.25 0.0 monetary_policy//
        └── need 0 0.5 fiscal_stance
","{'polarity': [('accommodation', 1)], 'degree': [('likely', 0.5)]}",0.0,0.0,0.0,0.0,0.25,0.0,0,0.0
20090903_1_15,"In emerging Europe, the scope for monetary easing has been limited by the risk of exacerbating capital outflows","└── europe 0.0 0.0 fiscal_analysis
    └── limit 0 0.0 monetary_policy
","{'polarity': [('limit', -1), ('easing', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_6,"Notwithstanding conceptual difficulties in gauging effectiveness, central bank actions (as well as public interventions) have improved the functioning of money, foreign exchange, and commercial paper markets","└── difficulty 0.0 0.0 fiscal_analysis
    └── improve 0.0 0.0 monetary_policy,fiscal_analysis
        ├── exchange 0 0.0 other_policies//
        └── market 0 0.0 //
","{'polarity': [('difficulty', -1), ('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_26,"A number of these economies, notably in Asia, are already enjoying relatively vigorous rebounds of activity","└── asia 0 0.0 fiscal_analysis
","{'polarity': [('rebound', 1)], 'degree': [('notably', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_17,"Interest rates will need to be raised as economies recover and output gaps are reduced, but the path should take account of the withdrawal of fiscal support","└── need 0.0 1 fiscal_stance,other_policies
    └── recover 0.0 0.0 fiscal_analysis//
        └── reduce 0.0 0.0 other_policies//
            └── take 0 0.0 //
","{'polarity': [('raise', 1), ('reduce', -1), ('support', 1)], 'degree': []}",2.0,0.0,0.0,0.0,2.0,0.0,0,1.0
20090903_1_21,"With fiscal stimulus gradually receding, a premature tightening of monetary policy could undercut the recovery","└── undercut 0 -1.5 monetary_policy,fiscal_stance
","{'polarity': [('stimulus', 1), ('recede', -1), ('tightening', -1)], 'degree': [('gradually', 0.5)]}",-3.0,0.0,0.0,-3.0,0.0,0.0,0,1.0
20090903_1_14,"Following substantial easing in the first half of 2009, several emerging economies (including in Brazil, Indonesia, and South Africa) have paused in their monetary easing cycles on account of inflation concerns","└── pause 0.0 0.0 fiscal_analysis
    ├── indonesia 0 0.0 //
    └── africa 0 0.0 //
","{'polarity': [('ease', -1), ('ease', -1), ('concern', -1)], 'degree': [('substantial', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_27,"Accordingly, unemployment is not forecast to be much higher in 2010 than before the crisis, which suggests that inflation pressures would be less subdued than in the advanced economies","└── suggest 0.0 0.0 other_policies
    └── subdue 0 0.0 
","{'polarity': [('higher', 1), ('crisis', -1), ('subdue', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_28,"Moreover, some of these economies are again seeing significant asset price increases and credit growth in response to low interest rates, raising the specter of renewed equity or real estate booms","└── see 0.0 0.0 fiscal_analysis
    ├── growth 0 0.0 economic_condition,fiscal_analysis//
    └── raise 0.0 0.0 other_policies//
        └── boom 0 0.0 fiscal_analysis//
","{'polarity': [('increase', 1), ('raise', 1)], 'degree': [('significant', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_1,"While approaches have differed, major central banks have acted effectively to support economic activity and credit creation","└── act 0.0 0.0 fiscal_analysis
    ├── differ 0 0.0 fiscal_analysis//
    └── creation 0 0.0 fiscal_analysis//
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_9,"Term repo rates have declined in major advanced economies, as a result of both policy rate cuts and central bank operations that aided the functioning of repo markets","└── decline 0.0 0.0 fiscal_analysis,other_policies
    ├── operation 0 0.0 monetary_policy//
    └── aid 0 0.0 
","{'polarity': [('decline', -1), ('cut', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_30,Conventional monetary tightening will need to be accompanied by steps to offset the impact of large central bank balance sheets,"└── need 0 0.0 monetary_policy
","{'polarity': [('tightening', -1), ('offset', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_20,"In advanced G-20 economies, central banks can afford to maintain low interest rates for an extended period, as underlying inflation is expected to remain very low","└── afford 0.0 0.0 monetary_policy,fiscal_analysis
    └── expect 0 0.0 monetary_policy,economic_condition//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_4,"Central banks have also used a range of instruments, tailored to the circumstances of their economies, to support financial intermediation and encourage credit flows","└── use 0.0 0.0 fiscal_analysis
    └── support 0.0 0.0 other_policies//
        └── encourage 0 0.0 fiscal_analysis//
","{'polarity': [('support', 1), ('encourage', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_8,"Nonetheless, they still remain wider than their pre-crisis levels, partly signifying the limits of central bank liquidity operations","└── remain 0 0.0 monetary_policy
","{'polarity': [('pre-crisis', -1)], 'degree': [('wider', 2.0), ('partly', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_12,"In emerging economies, there remains scope to cut policy rates if needed to support demand, but rising asset prices and a vigorous turnaround in economic activity suggest that policy tightening may be needed in some countries","└── cut -0.5 0.0 other_policies//
    └── suggest -0.5 0.0 other_policies//
        └── need 0 -1 fiscal_stance,other_policies
","{'polarity': [('cut', -1), ('support', 1), ('rise', 1), ('tightening', -1)], 'degree': []}",0.0,0.0,0.0,0.0,-0.5,0.0,0,1.0
20090903_1_13,"In China, the monetary expansion has quickly fed through to the domestic economy and there may be a need to tighten credit conditions in the face of sharply rising credit growth and the potential for overinvestment","└── feed 0.0 0.0 monetary_policy,fiscal_analysis
    └── need 0.0 0.0 other_policies//
        └── potential 0 0.0 other_policies//
","{'polarity': [('tighten', -1), ('rise', 1)], 'degree': [('quickly', 2.0), ('sharply', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_16,"However, where financing conditions are easing and exchange rates have appreciated, there may be scope for with limited policy easing to support a resumption of growth G-20 central banks will need eventually to unwind their extraordinary liquidity support and withdraw conventional and unconventional monetary accommodation","└── scope 0.0 0.0 other_policies
    ├── ease 0.0 0.0 //
    │   └── appreciate 0 0.0 fiscal_analysis//
    └── need 0.0 0.0 monetary_policy,other_policies
        └── withdraw 0 0.0 monetary_policy//
","{'polarity': [('ease', -1), ('appreciate', 1), ('ease', -1), ('support', 1), ('unwind', -1), ('support', 1), ('accommodation', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_2,Most major advanced economy central banks have reduced policy interest rates to close to the zero interest floor,"└── reduce 0 0.0 fiscal_analysis
","{'polarity': [('reduce', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_5,"There is evidence that forceful monetary easing, alongside enhanced credit and liquidity support, has helped ease financial stress (Figure 3)","└── help 0.0 0.0 monetary_policy
    ├── support 0 0.0 other_policies//
    └── ease 0 0.0 other_policies
","{'polarity': [('easing', -1), ('support', 1), ('ease', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_23,"This risk is limited over the near term, as weak balance sheets and confidence are likely to weigh on credit availability","└── likely 0 0.0 other_policies//
","{'polarity': [('limit', -1), ('weigh', -1), ('confidence', 1)], 'degree': [('likely', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_19,"Thus, the first challenge is when to raise interest rates and the second is how to withdraw excess liquidity","└── be 0.0 0 fiscal_stance//
    └── withdraw 0 0.0 
","{'polarity': [('challenge', -1), ('raise', 1), ('excess', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20090903_1_32,The composition of central bank assets will in part determine the approach to be taken.,"└── determine 0 0.0 other_policies
    └── take 0 0 fiscal_stance//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_24,"Nonetheless, once a recovery is firmly underway, as signaled by recovering employment, monetary policy will need to be tightened","└── need 0.0 0.0 monetary_policy
    └── underway 0.0 0.0 //
        └── signal 0.0 0.0 fiscal_analysis//
            └── recover 0 0.0 fiscal_analysis//
","{'polarity': [('tighten', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_18,"To ensure transmission of tighter monetary conditions to the real economy, central banks will also need to withdraw excess bank reserves created by their exceptional liquidity provision and unconventional measures","└── need 0.0 0.0 monetary_policy
    ├── ensure 0 0.0 monetary_policy//
    └── measure 0 0.0 fiscal_analysis//
","{'polarity': [('tighter', -1), ('excess', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20090903_1_10,"Foreign exchange swap and forward markets have also improved, as a result of the Fed’s Term Auction Facility (TAF), central bank currency swap arrangements, and effectively unlimited funding from the ECB (up to 1 year) which has reduced European bank demand for dollar funding","└── improve 0.0 0.0 fiscal_analysis
    └── reduce 0 0.0 fiscal_analysis
","{'polarity': [('improve', 1), ('reduce', -1), ('up', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_22,and more efforts to better anchor expectations may be required where strong nominal anchors are not well established.,"└── require 0.0 0.0 other_policies
    └── establish 0 0.0 other_policies//
","{'polarity': [('better', 1), ('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_10,"In particular, implementing a measured pace of fiscal tightening (based on a consolidation mix that is supportive of medium- term growth) including entitlement reform remains central","└── remain 0.5 -3 fiscal_stance
    ├── particular 0 0.0 fiscal_analysis
    └── supportive 0 1 fiscal_stance
","{'polarity': [('tightening', -1), ('consolidation', -1), ('supportive', 1), ('reform', -1), ('entitlement', -1)], 'degree': []}",-5.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_1,"More policy ambition and cooperation are needed to achieve the G-20’s shared objectives of strong, sustainable, and balanced growth","└── need 0.0 0.0 other_policies
    ├── sustainable 0 0.0 other_policies//
    └── growth 0 0.0 economic_condition,other_policies//
","{'polarity': [('strong', 1), ('sustainable', -1), ('balanced', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_7,Clear communication of central bank intentions is vital to help avoid new financial excesses or abrupt reversals of capital flows,"└── vital 0.0 0.0 monetary_policy
    └── reversal 0 0.0 fiscal_analysis//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_20,"Cyclical weakening calls for monetary policy easing, or less tightening, for those economies where inflation and expectations are well anchored to provide room for maneuver","└── call 0.0 0.0 monetary_policy
    ├── tightening 0 0.0 other_policies//
    └── anchor 0 0.0 //
","{'polarity': [('easing', -1), ('tightening', -1)], 'degree': [('less', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_18,"and pursue structural reforms to boost jobs and growth, with the appropriate country-specific policy mix depending on their respective circumstances","└── pursue 0.0 0.0 fiscal_analysis,other_policies
    └── boost 0.0 0.0 other_policies//
        └── growth 0 0.0 economic_condition//
","{'polarity': [('reform', -1), ('boost', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130905_1_9,"At the same time, progress on other fronts is crucial",,"{'polarity': [('progress', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130905_1_3,"In an environment of ongoing but incomplete transition to financial stability, changing growth dynamics and concerns about slow growth and high unemployment, achieving a better policy mix is important","└── important 0.0 0.0 other_policies
    └── unemployment 0 0.0 other_policies//
","{'polarity': [('concern', -1), ('slow', -1), ('better', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
